Wall time,Step,Value
1618157193.9454448,58,2.220838785171509
1618157203.9808543,118,1.816937804222107
1618157214.15437,179,1.6243101358413696
1618157224.3173656,240,1.4878664016723633
1618157234.48649,301,1.6113834381103516
1618157244.6536636,362,1.4792734384536743
1618157254.6639442,422,1.4237785339355469
1618157264.8230674,483,1.312829613685608
1618157274.9893634,544,1.5135215520858765
1618157285.1551688,605,1.3828604221343994
1618157295.331125,666,1.536528468132019
1618157305.4107797,726,1.4950497150421143
1618157315.5673032,787,1.324739694595337
1618157323.413434,834,1.315927505493164
1618157360.6578536,903,1.332259178161621
1618157370.7919536,975,1.3211708068847656
1618157380.928362,1047,1.3452235460281372
1618157391.0624166,1119,1.2567729949951172
1618157401.108663,1190,1.4387614727020264
1618157411.1640909,1261,1.5208826065063477
1618157421.196908,1332,1.217313528060913
1618157431.239165,1403,1.4044991731643677
1618157441.268569,1474,1.2921884059906006
1618157451.296811,1545,1.3665101528167725
1618157461.3272471,1616,1.0565223693847656
1618157468.732601,1668,1.2879372835159302
1618157504.6637132,1738,1.2472234964370728
1618157514.722478,1809,1.170747995376587
1618157524.78186,1880,1.346211314201355
1618157534.8638916,1951,1.244718313217163
1618157544.9529834,2021,1.3115217685699463
1618157554.9821277,2092,1.3479580879211426
1618157565.0988257,2163,1.16659677028656
1618157575.2357066,2234,1.2451456785202026
1618157585.2844427,2304,1.2110103368759155
1618157595.3889997,2375,1.050232172012329
1618157605.4075818,2445,1.3416284322738647
1618157613.48759,2502,1.282331943511963
1618157646.3284209,2573,1.1933411359786987
1618157656.3834238,2644,1.0823853015899658
1618157666.4106357,2715,1.1533466577529907
1618157676.4504938,2786,1.0695120096206665
1618157686.501481,2857,1.1253827810287476
1618157696.5424063,2928,1.0163520574569702
1618157706.6423314,2999,1.0399192571640015
1618157716.7968018,3070,1.1400022506713867
1618157726.909087,3141,1.169286847114563
1618157736.9444377,3212,1.1295452117919922
1618157746.986592,3283,1.0919194221496582
1618157754.4703383,3336,1.1511200666427612
1618157787.326946,3407,1.1022229194641113
1618157797.4043677,3478,1.1037732362747192
1618157807.439116,3549,0.9448049664497375
1618157817.5785086,3621,0.9547035694122314
1618157827.620829,3692,1.0317035913467407
1618157837.631522,3763,0.8704153299331665
1618157847.655567,3834,1.0137289762496948
1618157857.7924879,3906,1.0302155017852783
1618157867.879044,3977,1.1721079349517822
1618157877.910023,4048,1.0708160400390625
1618157887.9705122,4119,1.0662853717803955
1618157895.1906455,4170,1.0187948942184448
1618157931.221046,4241,1.014381766319275
1618157941.2646635,4312,0.8184855580329895
1618157951.3499334,4383,1.0432268381118774
1618157961.4000957,4454,0.97251296043396
1618157971.4273374,4525,1.017972469329834
1618157981.4516594,4596,0.8928810358047485
1618157991.473621,4667,1.0396227836608887
1618158001.4955976,4738,1.0195814371109009
1618158011.5593884,4809,0.9153371453285217
1618158021.590443,4880,0.9786965250968933
1618158031.6100845,4951,0.9028021693229675
1618158039.0907469,5004,0.9131032228469849
1618158074.8541088,5065,1.0302343368530273
1618158084.9001017,5126,0.9407550096511841
1618158094.9496121,5187,1.0232187509536743
1618158105.0011845,5248,0.9837602972984314
1618158115.034042,5309,0.9064682126045227
1618158125.0806067,5370,1.1998209953308105
1618158135.1628592,5431,1.0996946096420288
1618158145.2438512,5497,0.885144829750061
1618158155.2921233,5568,0.796820878982544
1618158165.3338838,5639,0.8970754742622375
1618158175.3698845,5709,0.9527806639671326
1618158185.4054782,5780,0.8425514101982117
1618158193.6052268,5838,0.7982454299926758
1618158226.521526,5909,1.0103973150253296
1618158236.5499382,5980,0.9190673828125
1618158246.5707123,6051,0.9355385303497314
1618158256.603886,6122,0.8946555852890015
1618158266.6154225,6193,1.0320287942886353
1618158276.7588706,6265,0.8280096054077148
1618158286.772514,6336,0.9815623164176941
1618158296.8140774,6407,0.9122349619865417
1618158306.8786812,6478,0.7996111512184143
1618158316.9655282,6547,0.7646123766899109
1618158327.0041077,6618,0.8990426063537598
1618158334.6440148,6672,1.0054188966751099
1618158370.561862,6742,0.8443563580513
1618158380.5876691,6813,0.965243399143219
1618158390.646862,6884,1.0458484888076782
1618158400.727319,6955,1.002243161201477
1618158410.764327,7026,0.8182313442230225
1618158420.802179,7097,0.9970573782920837
1618158430.8675096,7168,0.8921802043914795
1618158440.9337618,7239,0.8218173384666443
1618158450.9865527,7310,0.936976969242096
1618158461.0235038,7381,0.9587336778640747
1618158471.0550148,7452,0.8083339333534241
1618158478.68386,7506,0.9230508804321289
1618158514.6572225,7576,0.7539039254188538
1618158524.690246,7647,0.8053445816040039
1618158534.7351003,7718,0.8169891238212585
1618158544.825945,7789,0.8046712279319763
1618158554.9508889,7860,0.8537240624427795
1618158565.0015275,7931,0.8529139161109924
1618158575.0831685,8002,0.800529956817627
1618158585.1221132,8073,0.828538179397583
1618158595.1985874,8144,0.8155348300933838
1618158605.267849,8215,0.7839996814727783
1618158615.386869,8286,0.9875110983848572
1618158623.0243123,8340,0.7268030643463135
1618158655.901668,8411,0.7579284310340881
1618158666.0336702,8482,0.8201841711997986
1618158676.1388276,8553,0.697376012802124
1618158686.1629636,8624,0.7496845722198486
1618158696.2040095,8695,0.7532040476799011
1618158706.2579572,8766,0.7866727113723755
1618158716.320992,8837,0.8380839824676514
1618158726.3734374,8908,0.770476758480072
1618158736.457509,8979,0.7596135139465332
1618158746.583647,9050,0.938826322555542
1618158756.5987582,9121,0.77174311876297
1618158764.1360798,9174,0.8636118173599243
1618158796.9435024,9245,0.8854334354400635
1618158807.0059564,9316,0.7159904837608337
1618158817.0447457,9387,0.8751218914985657
1618158827.09415,9458,0.8051072359085083
1618158837.1165652,9529,0.7498772740364075
1618158847.1492727,9600,0.7796997427940369
1618158857.220584,9671,0.7631396651268005
1618158867.288334,9742,0.7258837223052979
1618158877.381079,9812,0.7840335965156555
1618158887.5377767,9873,0.8287853002548218
1618158897.6981883,9934,0.8378502726554871
1618158907.7742782,9994,0.8624153137207031
1618158910.196424,10008,0.8015538454055786
1618158944.752762,10069,0.8712177276611328
1618158954.883969,10130,0.7503313422203064
1618158965.0150983,10191,0.7558874487876892
1618158975.1442165,10252,0.800115704536438
1618158985.2581673,10313,0.7302087545394897
1618158995.3812654,10374,0.8210501074790955
1618159005.5013273,10435,0.7752718925476074
1618159015.6666834,10496,0.841315507888794
1618159025.816055,10557,0.830735981464386
1618159035.9857116,10618,0.9663358926773071
1618159046.08631,10679,0.7087863683700562
1618159056.2163575,10740,0.7121856808662415
1618159066.3558717,10801,0.9288023114204407
1618159073.1624632,10842,0.6265835762023926
1618159107.7452748,10903,0.7992603182792664
1618159117.8753614,10964,0.772110104560852
1618159128.0088098,11025,0.7297819256782532
1618159138.1661732,11086,0.7732558846473694
1618159148.210394,11146,0.7835591435432434
1618159158.346733,11207,0.7685616612434387
1618159168.4599156,11268,0.692569375038147
1618159178.5769033,11329,0.8358083367347717
1618159188.703257,11390,0.678855836391449
1618159198.878372,11451,0.8962038159370422
1618159209.001639,11516,0.8440095782279968
1618159219.0323758,11586,0.6998739242553711
1618159229.044559,11656,0.7272701263427734
1618159231.909341,11676,0.6594414114952087
