Wall time,Step,Value
1618323383.8570166,4104,1.0253548622131348
1618323393.525665,4170,1.136452555656433
1618323429.626418,4240,0.9022512435913086
1618323439.729095,4310,0.9608388543128967
1618323449.812592,4380,1.1143637895584106
1618323459.9058328,4450,0.8869772553443909
1618323469.9934685,4520,0.9210167527198792
1618323480.0433404,4590,0.8183170557022095
1618323490.1612046,4660,0.9896629452705383
1618323500.2029245,4730,1.0296536684036255
1618323510.3093143,4800,1.162835955619812
1618323520.380453,4870,0.8385412693023682
1618323530.4481492,4940,1.084992527961731
1618323539.6754668,5004,1.2386274337768555
1618323572.5870168,5074,0.9225215315818787
1618323582.7173975,5144,1.026793122291565
1618323592.86999,5206,0.9018775820732117
1618323602.970992,5266,0.9286636114120483
1618323613.109518,5326,0.9402192234992981
1618323623.2179792,5386,0.936345636844635
1618323633.3364158,5446,0.9698472023010254
1618323643.4095275,5505,0.8977463245391846
1618323653.492511,5565,0.9900951385498047
1618323663.6265135,5625,1.0747528076171875
1618323673.7433221,5685,1.0104362964630127
1618323683.8690448,5748,1.0262469053268433
1618323694.002282,5819,0.9071212410926819
1618323696.7373133,5838,1.4530633687973022
1618323729.510691,5908,0.8450190424919128
1618323739.6597028,5979,0.9708000421524048
1618323749.6844072,6049,0.9408671855926514
1618323759.7449253,6119,0.9167925119400024
1618323769.7890456,6189,1.0264850854873657
1618323779.831072,6259,0.8878885507583618
1618323789.8569865,6329,0.9301294088363647
1618323800.0022464,6399,0.9759806394577026
1618323810.1242776,6469,0.9359714388847351
1618323820.1800945,6539,0.9553715586662292
1618323830.257209,6598,0.8832957744598389
1618323840.2901475,6658,0.9364734292030334
1618323842.3023086,6672,0.8134104609489441
1618323878.1590571,6742,0.8317461013793945
1618323888.1851404,6812,0.9893183708190918
1618323898.247424,6882,0.9328725337982178
1618323908.3318605,6952,0.9471535086631775
1618323918.4192677,7021,0.9215857982635498
1618323928.449313,7091,0.9919825792312622
1618323938.4974897,7161,0.9119847416877747
1618323948.5844638,7231,0.8549454212188721
1618323958.6518059,7301,0.7575373649597168
1618323968.7255104,7371,0.8997485041618347
1618323978.7847793,7441,0.8653472661972046
1618323988.189424,7506,0.8456836938858032
1618324024.2149215,7575,0.7938524484634399
1618324034.2870953,7645,0.839101254940033
1618324044.3015428,7715,0.8648843765258789
1618324054.330381,7785,0.7439233660697937
1618324064.4021842,7855,0.8832181692123413
1618324074.4376652,7925,0.9186790585517883
1618324084.4908938,7994,0.7690260410308838
1618324094.584905,8064,0.7767297029495239
1618324104.6511872,8134,0.9276453256607056
1618324114.7415168,8204,0.7943815588951111
1618324124.8599946,8274,0.9048320651054382
1618324134.3326657,8340,0.8796020746231079
1618324167.2045035,8410,0.7468696236610413
1618324177.2627761,8480,0.8143056035041809
1618324187.2768545,8549,0.9891861081123352
1618324197.3170938,8619,0.8068022131919861
1618324207.3932416,8689,0.9315802454948425
1618324217.421634,8758,0.8004550933837891
1618324227.4379663,8828,0.7533589005470276
1618324237.4578557,8898,0.9437513947486877
1618324247.6087713,8969,0.9271095395088196
1618324257.6894023,9039,0.7526670694351196
1618324267.7233467,9109,0.7621461153030396
1618324277.0942357,9174,0.8966900110244751
1618324312.8642302,9244,0.8007415533065796
1618324322.898586,9314,0.8695038557052612
1618324332.9641566,9384,0.7447342872619629
1618324343.0372891,9453,0.7786548137664795
1618324353.2040176,9515,0.9454758763313293
1618324363.262733,9575,0.6512152552604675
1618324373.3020382,9635,0.808189332485199
1618324383.4159577,9700,0.6536767482757568
1618324393.4680102,9770,0.8173083662986755
1618324403.5277967,9839,0.7290010452270508
1618324413.6449034,9909,0.8192121982574463
1618324423.7210383,9978,0.6850748658180237
1618324428.096949,10008,0.7256573438644409
1618324460.9255996,10077,0.73200923204422
1618324471.062603,10147,0.794836163520813
1618324481.0764225,10216,0.8173193335533142
1618324491.2093368,10286,0.732040286064148
1618324501.243,10355,0.6613225936889648
1618324511.3789558,10422,0.7059375643730164
1618324521.496208,10492,0.7415571212768555
1618324531.553951,10562,0.6755030155181885
1618324541.6008873,10632,0.7859953045845032
1618324551.617399,10702,0.7938817739486694
1618324561.6352952,10772,0.7407501339912415
1618324571.7606795,10842,0.6643463373184204
1618324604.685182,10912,0.7286232709884644
1618324614.7346444,10982,0.7000229954719543
1618324624.7653728,11052,0.7596140503883362
1618324634.8634255,11122,0.7287611961364746
1618324644.91072,11192,0.6309184432029724
1618324654.9888735,11262,0.7227774858474731
1618324665.048536,11332,0.6768075823783875
1618324675.0910459,11402,0.8471397161483765
1618324685.1849883,11472,0.7824171781539917
1618324695.2018747,11542,0.6750105023384094
1618324705.289103,11612,0.6983509659767151
1618324714.4922626,11676,0.907712996006012
1618324747.3011215,11746,0.8272920846939087
1618324757.3510828,11816,0.6895632147789001
1618324767.4358883,11886,0.7610655426979065
1618324777.5417106,11956,0.7100151777267456
1618324787.5793936,12026,0.7171911001205444
1618324797.602898,12096,0.6546725034713745
1618324807.6215403,12166,0.6603056788444519
1618324817.6636965,12236,0.6642706990242004
1618324827.7084122,12306,0.6165743470191956
1618324837.7251413,12376,0.678715705871582
1618324847.870452,12447,0.7504461407661438
1618324856.8918328,12510,0.7496658563613892
1618324889.746381,12580,0.6904446482658386
1618324899.8877757,12651,0.7092768549919128
1618324909.9552383,12721,0.8190226554870605
1618324920.0416946,12791,0.7125342488288879
1618324930.0626783,12860,0.9026452898979187
1618324940.1455014,12930,0.7098040580749512
1618324950.1986566,13000,0.6803861856460571
1618324960.3042207,13070,0.7230571508407593
1618324970.3385649,13140,0.7427322864532471
1618324980.3987575,13210,0.7051077485084534
1618324990.4981675,13280,0.6873563528060913
1618324999.7027564,13344,0.6493609547615051
1618325032.6308007,13414,0.7275117635726929
1618325042.6803894,13484,0.6062980890274048
1618325052.7470496,13554,0.5713657140731812
1618325062.8037114,13624,0.7148894667625427
1618325072.879158,13694,0.6713506579399109
1618325082.922767,13764,0.7406527400016785
1618325093.0042727,13834,0.6640715003013611
1618325103.0817552,13904,0.7093858122825623
1618325113.1887712,13973,0.5582895874977112
1618325123.2937407,14041,0.6815943121910095
1618325133.32189,14111,0.6219930648803711
1618325142.9547887,14178,0.7549774646759033
1618325175.8323984,14248,0.5946701169013977
1618325185.8694317,14318,0.6390137672424316
1618325195.9648046,14388,0.6523338556289673
1618325206.071785,14457,0.8133536577224731
1618325216.1048687,14526,0.8093743324279785
1618325226.160249,14596,0.803400993347168
1618325236.2686172,14666,0.6238573789596558
1618325246.309199,14736,0.6228485107421875
1618325256.3982754,14806,0.6314372420310974
1618325266.4883795,14876,0.6672903895378113
1618325276.5458536,14946,0.592614471912384
1618325286.076585,15012,0.7821546792984009
1618325321.85166,15082,0.5654850006103516
1618325331.9046097,15152,0.6833100318908691
1618325341.973027,15222,0.5643776655197144
1618325351.982349,15291,0.6871403455734253
1618325362.0063355,15360,0.7265539169311523
1618325372.041116,15430,0.6092156767845154
1618325382.1616676,15500,0.7367571592330933
1618325392.1775022,15570,0.6502925753593445
1618325402.2204733,15640,0.7973197102546692
1618325412.2808228,15710,0.6839938163757324
1618325422.309818,15780,0.6903748512268066
1618325431.8960705,15846,0.655282199382782
1618325464.8480375,15916,0.5913576483726501
1618325474.9492238,15986,0.61307293176651
1618325484.978535,16056,0.6996594667434692
1618325495.0175564,16126,0.7305173873901367
1618325505.0698771,16196,0.6098952889442444
1618325515.1880145,16266,0.6711042523384094
1618325525.2158356,16336,0.6983539462089539
1618325535.3031354,16406,0.7119433879852295
1618325545.3321428,16476,0.6066659688949585
1618325555.3823812,16546,0.7662425637245178
1618325565.4331474,16616,0.6318162679672241
1618325574.6097429,16680,0.6859743595123291
1618325607.4213765,16750,0.6762793660163879
1618325617.4620972,16820,0.6940286755561829
1618325627.5564046,16890,0.6421900391578674
1618325637.584934,16960,0.778601884841919
1618325647.63432,17030,0.641063392162323
1618325657.6884813,17100,0.7529879808425903
1618325667.8001804,17170,0.6142229437828064
1618325677.8757005,17240,0.6270100474357605
1618325688.0299528,17304,0.707338273525238
1618325698.125366,17364,0.6432926654815674
1618325708.2822652,17424,0.6066950559616089
1618325718.4076612,17483,0.6453941464424133
1618325723.6372187,17514,0.5728703737258911
1618325758.158828,17574,0.630966305732727
1618325768.2817836,17634,0.7432504296302795
1618325778.3771057,17694,0.6445108652114868
1618325788.4985073,17754,0.629518985748291
1618325798.580625,17814,0.6458629965782166
1618325808.6891212,17874,0.664959192276001
1618325818.823123,17944,0.5973620414733887
1618325828.9385438,18014,0.8711718320846558
1618325838.9670153,18083,0.6850778460502625
1618325849.0399618,18153,0.6115024089813232
1618325859.1335857,18223,0.7823079824447632
1618325869.2492993,18293,0.7899070382118225
1618325877.171292,18348,0.8075849413871765
1618325909.9756167,18418,0.6146838665008545
1618325920.0228117,18488,0.5819339156150818
1618325930.0922263,18558,0.668576717376709
1618325940.164869,18628,0.6517871022224426
1618325950.2756977,18698,0.7434247732162476
1618325960.3857372,18768,0.555305540561676
1618325970.4157312,18838,0.6219540238380432
1618325980.4635592,18908,0.7735537886619568
1618325990.4783976,18978,0.5548890233039856
1618326000.6030834,19048,0.7268397212028503
1618326010.7124867,19118,0.5707146525382996
1618326019.8837516,19182,0.7142959833145142
1618326052.780686,19252,0.6942158937454224
1618326062.8770633,19322,0.615342915058136
1618326072.9058304,19392,0.713556706905365
1618326082.9255111,19462,0.6836851835250854
1618326092.9379735,19532,0.6105957627296448
1618326103.03094,19602,0.6931283473968506
1618326113.0517054,19672,0.6824025511741638
1618326123.075867,19742,0.7165185213088989
1618326133.144527,19812,0.7392503023147583
1618326143.180243,19882,0.6529327034950256
1618326153.1969013,19952,0.6465705633163452
1618326162.3508656,20016,0.6866515874862671
1618326195.220766,20086,0.6667541265487671
1618326205.3011615,20156,0.6659225225448608
1618326215.3910825,20226,0.5888370275497437
1618326225.4908724,20296,0.7012858390808105
1618326235.6263716,20360,0.783411979675293
1618326245.639169,20430,0.561436116695404
1618326255.687416,20499,0.6220710873603821
1618326265.705063,20569,0.5202603936195374
1618326275.7303455,20639,0.6682652235031128
1618326285.879153,20710,0.6075804829597473
1618326295.931393,20780,0.7176752090454102
1618326305.9670267,20850,0.6673681735992432
1618326338.8735301,20920,0.6176075339317322
1618326348.9261413,20990,0.7042756080627441
1618326359.0173607,21060,0.65254145860672
1618326369.0806766,21130,0.536202073097229
1618326379.124017,21200,0.7186217308044434
1618326389.2216053,21270,0.6903819441795349
1618326399.275028,21340,0.6611053943634033
1618326409.3035321,21410,0.6940823197364807
1618326419.3499146,21480,0.5624170303344727
1618326429.4037366,21550,0.7325795888900757
1618326439.4762876,21620,0.7144966721534729
1618326448.676214,21684,0.7286696434020996
1618326481.5039458,21754,0.6285022497177124
1618326491.5675006,21824,0.6135139465332031
1618326501.5956967,21894,0.6221932172775269
1618326511.6655388,21964,0.7027879357337952
1618326521.7639484,22034,0.7094152569770813
1618326531.8490486,22104,0.5353420376777649
1618326541.8842885,22174,0.6767234802246094
1618326551.948248,22244,0.6787214875221252
1618326562.0995262,22314,0.7056268453598022
1618326572.198854,22384,0.6676449775695801
1618326582.270408,22454,0.6905836462974548
1618326591.4574418,22518,0.6303501129150391
1618326624.3469117,22588,0.6373177170753479
1618326634.3658137,22658,0.6138246655464172
1618326644.3863642,22728,0.7317661046981812
1618326654.4734607,22798,0.7735660672187805
1618326664.549033,22868,0.6017062664031982
1618326674.6470015,22938,0.7150738835334778
1618326684.7013803,23008,0.6547048091888428
1618326694.733478,23078,0.6133397221565247
1618326704.7612853,23148,0.5322471857070923
1618326714.803761,23218,0.5348416566848755
1618326724.8355806,23288,0.8189409971237183
1618326734.0243642,23352,0.6742871999740601
1618326766.8736682,23422,0.6479694247245789
1618326776.907259,23492,0.664903998374939
1618326786.9562833,23562,0.7462374567985535
1618326797.0072272,23632,0.6708389520645142
1618326807.0764236,23702,0.738358199596405
1618326817.1325264,23772,0.6672571897506714
1618326827.1823936,23842,0.538729727268219
1618326837.2832766,23912,0.682889461517334
1618326847.3315892,23982,0.5859963297843933
1618326857.3846488,24052,0.7148653268814087
1618326867.4501579,24122,0.6901695728302002
1618326876.6339114,24186,0.6013997197151184
1618326909.510968,24252,0.7293897271156311
1618326919.5450668,24311,0.628929078578949
1618326929.6443424,24371,0.603865921497345
1618326939.6947143,24440,0.7404118180274963
1618326949.7967348,24510,0.6722489595413208
1618326959.8435907,24580,0.6592365503311157
1618326969.93403,24650,0.8007495403289795
1618326979.9555829,24720,0.6478404402732849
1618326990.0044146,24790,0.6423423886299133
1618327000.0467124,24860,0.63795405626297
1618327010.1477625,24930,0.6651368737220764
1618327020.1998239,25000,0.7273101210594177
1618327023.1371071,25020,0.5174702405929565
1618327055.9573216,25090,0.7229687571525574
1618327066.07603,25160,0.7035378813743591
1618327076.1706002,25230,0.7055720686912537
1618327086.2697916,25300,0.5812026858329773
1618327096.2792308,25369,0.5298519730567932
1618327106.3898802,25439,0.6461248397827148
1618327116.4702158,25509,0.5862322449684143
1618327126.5253224,25579,0.7021123766899109
1618327136.5767312,25649,0.5959528684616089
1618327146.6346018,25719,0.75959312915802
1618327156.6995246,25789,0.759242832660675
1618327166.032273,25854,0.6584179997444153
1618327198.8799353,25924,0.6826018691062927
1618327208.940442,25994,0.7312738299369812
1618327219.010572,26063,0.6124511361122131
1618327229.0584793,26133,0.7135155200958252
1618327239.1882694,26204,0.6970622539520264
1618327249.317333,26275,0.6759836077690125
1618327259.4523704,26346,0.5965942740440369
1618327269.599914,26417,0.7009609341621399
1618327279.7325563,26488,0.662899911403656
1618327289.7521136,26558,0.7746148109436035
1618327299.901148,26629,0.603866696357727
1618327308.3742611,26688,0.7534478306770325
1618327341.1651206,26758,0.6271809339523315
1618327351.3147047,26829,0.5527151226997375
1618327361.335606,26899,0.6247803568840027
1618327371.3472192,26969,0.6965534687042236
1618327381.3989484,27039,0.6379315853118896
1618327391.4616697,27109,0.7400305271148682
1618327401.4793353,27179,0.7247942686080933
1618327411.619929,27250,0.5769124031066895
1618327421.6683884,27320,0.6778797507286072
1618327431.7215073,27390,0.7552734613418579
1618327441.73635,27460,0.601891279220581
1618327450.6553051,27522,0.67839515209198
1618327483.4181728,27589,0.6549123525619507
1618327493.4790692,27659,0.6598383188247681
1618327503.5860186,27729,0.6296260356903076
1618327513.6689796,27798,0.6781046390533447
1618327523.752926,27868,0.6587477922439575
1618327533.8593464,27938,0.6503115892410278
1618327543.9382536,28008,0.7841185927391052
1618327554.0371826,28078,0.6107010841369629
1618327564.067672,28148,0.6702067852020264
1618327574.175419,28218,0.5904704928398132
1618327584.228016,28288,0.6448356509208679
1618327594.0326288,28356,0.7258931398391724
1618327626.9484563,28426,0.676007866859436
1618327637.0788465,28496,0.7650682926177979
1618327647.149242,28566,0.6543952226638794
1618327657.1971867,28634,0.5862438678741455
1618327667.3546212,28704,0.7976529002189636
1618327677.4040942,28773,0.6162423491477966
1618327687.5538235,28843,0.5770320892333984
1618327697.6134534,28912,0.7013961672782898
1618327707.6434555,28982,0.6528462767601013
1618327717.6684456,29052,0.6746678948402405
1618327727.7242339,29122,0.6452500224113464
1618327737.478188,29190,0.7122619152069092
1618327770.2940567,29260,0.6412229537963867
1618327780.3750014,29330,0.6133341789245605
1618327790.4805863,29400,0.6228606104850769
1618327800.508562,29470,0.7163927555084229
1618327810.5336175,29540,0.6603299975395203
1618327820.663424,29610,0.7337512373924255
1618327830.7406342,29680,0.7390739321708679
1618327840.8960793,29750,0.5819908380508423
1618327850.974679,29820,0.6564618945121765
1618327861.0109177,29890,0.5709706544876099
1618327871.0759766,29960,0.7432756423950195
1618327880.2416165,30024,0.5918145775794983
1618327913.0960786,30094,0.7665867805480957
1618327923.1431184,30164,0.683609127998352
1618327933.1758847,30234,0.630893349647522
1618327943.3205526,30304,0.638426661491394
1618327953.3796158,30374,0.6985229849815369
1618327963.4848416,30444,0.6165684461593628
1618327973.6014144,30514,0.5982083082199097
1618327983.6246202,30584,0.7167125940322876
1618327993.6787734,30654,0.5712798833847046
1618328003.7475605,30724,0.5626148581504822
1618328013.7777557,30794,0.7521204948425293
1618328023.0054872,30858,0.715978741645813
1618328055.8122435,30927,0.6329774856567383
1618328065.9132843,30997,0.6015895009040833
1618328075.951832,31067,0.6499704718589783
1618328086.0183501,31137,0.712393045425415
1618328096.028359,31207,0.763344407081604
1618328106.107672,31277,0.7071051001548767
1618328116.2115335,31345,0.6312061548233032
1618328126.2927988,31415,0.6289913654327393
1618328136.413121,31476,0.5736984610557556
1618328146.4284241,31536,0.7041739821434021
1618328156.533219,31606,0.7544897794723511
1618328166.653523,31676,0.629193127155304
1618328169.0196052,31692,0.637855589389801
1618328201.807717,31761,0.629620373249054
1618328211.9354763,31831,0.7551735639572144
1618328221.9666743,31901,0.578224241733551
1618328232.0909793,31971,0.6430337429046631
1618328242.2087665,32041,0.6637400388717651
1618328252.245076,32111,0.5982280373573303
1618328262.3900244,32180,0.6725879311561584
1618328272.5244887,32250,0.6151189208030701
1618328282.6274621,32320,0.6277905106544495
1618328292.6583896,32389,0.7399778366088867
1618328302.7873101,32459,0.7068151235580444
1618328312.4422648,32526,0.650033712387085
1618328345.2386603,32595,0.7407512068748474
1618328355.3228388,32664,0.5608662366867065
1618328365.4383771,32734,0.5969991087913513
1618328375.5458572,32804,0.6272959113121033
1618328385.6930993,32874,0.7200874090194702
1618328395.827817,32944,0.6108447313308716
1618328405.9625328,33014,0.6087622046470642
1618328415.9730344,33083,0.5987432599067688
1618328426.1035314,33153,0.7111546397209167
1618328436.2126079,33223,0.6831342577934265
1618328446.2907426,33293,0.540399968624115
1618328455.9683344,33360,0.5274945497512817
1618328488.9929733,33430,0.6622995138168335
1618328499.0706758,33500,0.7361724972724915
1618328509.1089575,33570,0.5853607058525085
1618328519.24961,33640,0.6622820496559143
1618328529.2845411,33710,0.6091225743293762
1618328539.3897822,33780,0.555743932723999
1618328549.402292,33850,0.5608606934547424
1618328559.4619877,33920,0.570692241191864
1618328569.5475304,33990,0.5798090100288391
1618328579.673351,34060,0.6567806601524353
1618328589.8153431,34130,0.6421328186988831
1618328599.0035627,34194,0.6465080976486206
1618328631.9183137,34264,0.6765220761299133
1618328641.9740677,34333,0.6379500031471252
1618328651.9938893,34392,0.6186162233352661
1618328662.10765,34458,0.5912394523620605
1618328672.1766708,34528,0.6379703879356384
1618328682.3074603,34598,0.7193801999092102
1618328692.3310714,34668,0.6048194766044617
1618328702.467444,34737,0.7174921035766602
1618328712.5754154,34806,0.5617165565490723
1618328722.628109,34876,0.6590644121170044
1618328732.7117682,34946,0.6807581782341003
1618328742.7734017,35016,0.6819064617156982
1618328744.5214758,35028,0.7654111981391907
1618328777.4947922,35098,0.7273849844932556
1618328787.5099695,35168,0.6414462327957153
1618328797.5914605,35238,0.4723416268825531
1618328807.623498,35308,0.6653872728347778
1618328817.6362865,35378,0.6594854593276978
1618328827.7254252,35448,0.6943845748901367
1618328837.7958357,35518,0.6055936813354492
1618328847.8570037,35588,0.6341959834098816
1618328857.8832555,35658,0.5570509433746338
1618328867.9434237,35728,0.5619755387306213
1618328878.0364177,35798,0.6691297292709351
1618328887.2630064,35862,0.7187856435775757
1618328920.1164944,35932,0.650076150894165
1618328930.2377815,36002,0.717525839805603
1618328940.3083255,36072,0.781954288482666
1618328950.3624704,36142,0.5987474322319031
1618328960.4203477,36212,0.6136583685874939
1618328970.4748986,36282,0.5909361243247986
1618328980.5100403,36352,0.6392048001289368
1618328990.5927827,36422,0.6568011045455933
1618329000.6622868,36492,0.6366027593612671
1618329010.7566447,36562,0.6193684339523315
1618329020.8068826,36632,0.6519811749458313
1618329030.0511687,36696,0.6436342000961304
1618329063.0497317,36759,0.5973166823387146
1618329073.0866559,36825,0.5123052000999451
1618329083.1367745,36895,0.6043381094932556
1618329093.1565082,36965,0.6648039817810059
1618329103.1897354,37035,0.647514820098877
1618329113.2282097,37105,0.6757209897041321
1618329123.270462,37175,0.6173259615898132
1618329133.3061812,37245,0.5860658884048462
1618329143.3317502,37315,0.6343616247177124
1618329153.3744779,37385,0.6690518260002136
1618329163.396084,37454,0.6378293633460999
1618329173.518096,37524,0.6753482818603516
1618329174.3990993,37530,0.5514359474182129
1618329207.2612848,37599,0.7447649836540222
1618329217.382269,37669,0.6863918304443359
1618329227.478397,37738,0.5681332945823669
1618329237.4973998,37807,0.7035483717918396
1618329247.5092914,37876,0.6498351097106934
1618329257.5405161,37946,0.7052891254425049
1618329267.5628629,38016,0.5696444511413574
1618329277.5748549,38086,0.7369351387023926
1618329287.5929348,38156,0.5715094208717346
1618329297.6976104,38226,0.7130791544914246
1618329307.7190204,38295,0.5479132533073425
1618329317.8441591,38364,0.5310965180397034
1618329350.7290013,38434,0.6417652368545532
1618329360.801804,38504,0.6527484655380249
1618329370.8665743,38574,0.5552830696105957
1618329380.8958907,38644,0.6827488541603088
1618329390.9621527,38714,0.5944511890411377
1618329400.9977565,38784,0.6480000615119934
1618329411.02033,38854,0.5621098279953003
1618329421.0664709,38924,0.6455176472663879
1618329431.1621687,38994,0.6318472027778625
1618329441.1897616,39063,0.6998584866523743
1618329451.322204,39133,0.6897318959236145
1618329460.6944973,39198,0.7483330965042114
1618329493.5733106,39268,0.6784849166870117
1618329503.6144688,39338,0.5635102391242981
1618329513.675452,39408,0.6710554957389832
1618329523.7276163,39478,0.7104954123497009
1618329533.7772892,39546,0.6482820510864258
1618329543.88993,39616,0.6501592397689819
1618329553.9476013,39686,0.6356320381164551
1618329563.9902072,39756,0.6679578423500061
1618329574.017478,39826,0.5606697201728821
1618329584.0774794,39896,0.6596109867095947
1618329594.1440465,39966,0.740163266658783
1618329603.655499,40032,0.5871232151985168
1618329636.5605745,40102,0.6691514253616333
1618329646.6138759,40172,0.6034601926803589
1618329656.7457154,40242,0.5842585563659668
1618329666.8812041,40312,0.6471729874610901
1618329676.9964519,40382,0.6938596367835999
1618329687.0851731,40452,0.7426502704620361
1618329697.1216323,40521,0.7302955985069275
1618329707.175888,40591,0.6152629852294922
1618329717.230738,40661,0.6997568607330322
1618329727.3009539,40731,0.6149210333824158
1618329737.3573358,40801,0.7015807628631592
1618329746.720219,40866,0.5880411863327026
1618329779.583785,40936,0.5954328179359436
1618329789.6793077,41006,0.7212968468666077
1618329799.7764976,41076,0.5758983492851257
1618329809.838136,41146,0.7026736736297607
1618329819.8830304,41216,0.6119980216026306
1618329829.941377,41286,0.6745917201042175
1618329840.0062103,41356,0.6465836763381958
1618329850.051979,41426,0.6813933849334717
1618329860.1281226,41496,0.6315299868583679
1618329870.187639,41566,0.6373229026794434
1618329880.2926133,41634,0.7389751076698303
1618329885.8783464,41667,0.7253168225288391
