Wall time,Step,Value
1618322702.9289036,67,8.146647453308105
1618322713.0121179,134,5.4661078453063965
1618322723.046753,203,5.509872913360596
1618322733.125777,273,3.7226011753082275
1618322743.2074914,342,5.213496685028076
1618322753.3449247,412,4.558051109313965
1618322763.426384,482,4.789833068847656
1618322773.5356412,552,4.405078887939453
1618322783.6154618,622,4.011314868927002
1618322793.6541243,691,3.9590842723846436
1618322803.7311306,761,3.907252788543701
1618322813.8235283,831,3.920135259628296
1618322814.2731597,834,2.8595130443573
1618322849.854464,904,4.213130474090576
1618322859.8847163,974,4.420454502105713
1618322870.03385,1045,4.314816951751709
1618322880.0516896,1115,3.7051961421966553
1618322890.089402,1185,3.0127291679382324
1618322900.165588,1255,3.5827221870422363
1618322910.219594,1325,3.900853157043457
1618322920.2683759,1395,3.429264545440674
1618322930.2971702,1465,3.250495195388794
1618322940.3222783,1535,3.718046188354492
1618322950.3395677,1605,3.6993215084075928
1618322959.4395661,1668,3.1560163497924805
1618322995.1243238,1738,3.0175697803497314
1618323005.177672,1808,3.679351568222046
1618323015.2871387,1878,2.8447818756103516
1618323025.3376808,1948,3.6065163612365723
1618323035.419633,2018,3.5480473041534424
1618323045.5088794,2088,3.2463748455047607
1618323055.5947013,2158,3.963568687438965
1618323065.6506689,2228,3.6066551208496094
1618323075.6947331,2297,4.174930095672607
1618323085.7100887,2367,3.4096944332122803
1618323095.8583422,2438,3.1938881874084473
1618323105.0564091,2502,2.6747379302978516
1618323137.8922634,2572,3.0834524631500244
1618323147.9835873,2642,3.5869028568267822
1618323158.0088456,2712,3.269854784011841
1618323168.0217934,2782,2.880985975265503
1618323178.1657689,2853,3.227811813354492
1618323188.2460096,2923,2.8498048782348633
1618323198.3273973,2993,3.0847129821777344
1618323208.3471823,3063,2.8609023094177246
1618323218.3833785,3133,3.3790202140808105
1618323228.4423208,3203,2.9760334491729736
1618323238.5897853,3274,2.9176597595214844
1618323247.4667284,3336,3.1346936225891113
1618323283.1532414,3406,2.772231101989746
1618323293.1660078,3476,2.5159144401550293
1618323303.2995033,3546,2.5892446041107178
1618323313.407549,3615,2.8831288814544678
1618323323.4494698,3685,2.742018699645996
1618323333.488139,3755,3.0863122940063477
1618323343.6126142,3825,2.8488550186157227
1618323353.637565,3895,2.4333319664001465
1618323363.7049155,3965,2.748500347137451
1618323373.7630498,4035,3.147531032562256
1618323383.8570688,4104,2.7880845069885254
1618323393.525702,4170,3.1156959533691406
1618323429.626455,4240,2.465146541595459
1618323439.729132,4310,2.6138882637023926
1618323449.8126283,4380,3.04762864112854
1618323459.905873,4450,2.4277799129486084
1618323469.9935048,4520,2.511842966079712
1618323480.043377,4590,2.2666819095611572
1618323490.161242,4660,2.6903274059295654
1618323500.2029614,4730,2.800095796585083
1618323510.309352,4800,3.1989924907684326
1618323520.3804924,4870,2.312990427017212
1618323530.4481866,4940,2.9594175815582275
1618323539.6755033,5004,3.450873851776123
1618323572.5870538,5074,2.5156257152557373
1618323582.7174356,5144,2.792097330093384
1618323592.8700306,5206,2.4642255306243896
1618323602.971032,5266,2.5311243534088135
1618323613.1095588,5326,2.560542583465576
1618323623.2180192,5386,2.5506434440612793
1618323633.3364556,5446,2.6375415325164795
1618323643.4095685,5505,2.454066276550293
1618323653.4925523,5565,2.691490650177002
1618323663.626554,5625,2.9292688369750977
1618323673.743362,5685,2.7467989921569824
1618323683.8690815,5748,2.7905726432800293
1618323694.002322,5819,2.4771809577941895
1618323696.737349,5838,4.276194095611572
1618323729.5107272,5908,2.3280222415924072
1618323739.6597397,5979,2.6400558948516846
1618323749.6844435,6049,2.5622024536132812
1618323759.7449625,6119,2.5012547969818115
1618323769.7890851,6189,2.7912375926971436
1618323779.831109,6259,2.4299933910369873
1618323789.8570228,6329,2.534837245941162
1618323800.0022845,6399,2.653768301010132
1618323810.124313,6469,2.5496890544891357
1618323820.180131,6539,2.5996363162994385
1618323830.25725,6598,2.418858528137207
1618323840.2901845,6658,2.550969362258911
1618323842.3023462,6672,2.255587577819824
1618323878.1590939,6742,2.2973265647888184
1618323888.1851768,6812,2.6894006729125977
1618323898.247461,6882,2.541800022125244
1618323908.3318975,6952,2.578359842300415
1618323918.4193017,7021,2.513272762298584
1618323928.449347,7091,2.696575403213501
1618323938.4975243,7161,2.489258289337158
1618323948.5845006,7231,2.3512461185455322
1618323958.6518426,7301,2.13301682472229
1618323968.7255478,7371,2.458984613418579
1618323978.7848127,7441,2.375831127166748
1618323988.1894608,7506,2.3295698165893555
1618324024.2149587,7575,2.2119011878967285
1618324034.2871323,7645,2.314286231994629
1618324044.3015795,7715,2.3747315406799316
1618324054.3304167,7785,2.104174852371216
1618324064.402236,7855,2.418670892715454
1618324074.4377024,7925,2.5059778690338135
1618324084.49093,7994,2.1576638221740723
1618324094.5849416,8064,2.1743500232696533
1618324104.6512237,8134,2.528548240661621
1618324114.741554,8204,2.213071823120117
1618324124.8600316,8274,2.4715168476104736
1618324134.332702,8340,2.409940481185913
1618324167.2045405,8410,2.1103835105895996
1618324177.2628124,8480,2.2576074600219727
1618324187.276892,8549,2.689044952392578
1618324197.3171277,8619,2.2407310009002686
1618324207.393278,8689,2.538517475128174
1618324217.421671,8758,2.2265539169311523
1618324227.4380026,8828,2.1241228580474854
1618324237.457893,8898,2.5696029663085938
1618324247.6088076,8969,2.527193784713745
1618324257.6894376,9039,2.1226537227630615
1618324267.7233841,9109,2.1428701877593994
1618324277.0942733,9174,2.4514753818511963
1618324312.8642664,9244,2.227191925048828
1618324322.8986225,9314,2.3857269287109375
1618324332.9641914,9384,2.105881690979004
1618324343.0373242,9453,2.178539752960205
1618324353.2040558,9515,2.574038028717041
1618324363.2627733,9575,1.9178701639175415
1618324373.3020778,9635,2.2438414096832275
1618324383.4159944,9700,1.92259681224823
1618324393.4680464,9770,2.2643966674804688
1618324403.5278344,9839,2.0730087757110596
1618324413.6449404,9909,2.268711805343628
1618324423.721078,9978,1.9839203357696533
1618324428.096985,10008,2.0660886764526367
1618324460.9256356,10077,2.079254150390625
1618324471.0626388,10147,2.214078187942505
1618324481.0764601,10216,2.2644214630126953
1618324491.2093747,10286,2.0793187618255615
1618324501.2430358,10355,1.9373528957366943
1618324511.378996,10422,2.025745153427124
1618324521.4962444,10492,2.0992016792297363
1618324531.5539868,10562,1.9650212526321411
1618324541.6009243,10632,2.1945900917053223
1618324551.6174357,10702,2.211966037750244
1618324561.6353326,10772,2.097508430480957
1618324571.760716,10842,1.9432199001312256
1618324604.6852183,10912,2.07222580909729
1618324614.734681,10982,2.013798952102661
1618324624.76541,11052,2.137451171875
1618324634.8634622,11122,2.0725114345550537
1618324644.9107566,11192,1.879335880279541
1618324654.9889095,11262,2.060147285461426
1618324665.0485728,11332,1.9675863981246948
1618324675.091082,11402,2.3329644203186035
1618324685.1850247,11472,2.1867516040802
1618324695.201911,11542,1.9640536308288574
1618324705.2891397,11612,2.010434627532959
1618324714.4922996,11676,2.478647470474243
1618324747.3011582,11746,2.2871170043945312
1618324757.3511198,11816,1.9928449392318726
1618324767.435926,11886,2.1405558586120605
1618324777.5417469,11956,2.034022092819214
1618324787.5794303,12026,2.048670530319214
1618324797.6029537,12096,1.9245121479034424
1618324807.6215801,12166,1.9353837966918945
1618324817.6637335,12236,1.9430729150772095
1618324827.708449,12306,1.85257089138031
1618324837.725178,12376,1.9713443517684937
1618324847.870489,12447,2.1179447174072266
1618324856.8918698,12510,2.116292715072632
1618324889.7464216,12580,1.9946022033691406
1618324899.8878121,12651,2.0325210094451904
1618324909.9552758,12721,2.2682816982269287
1618324920.0417314,12791,2.0391523838043213
1618324930.0627143,12860,2.466118097305298
1618324940.1455388,12930,2.033592700958252
1618324950.1986935,13000,1.9746402502059937
1618324960.3042574,13070,2.0607235431671143
1618324970.3386018,13140,2.101670026779175
1618324980.3987942,13210,2.024064779281616
1618324990.4982123,13280,1.9884517192840576
1618324999.7027931,13344,1.9143171310424805
1618325032.6308377,13414,2.0699236392974854
1618325042.6804266,13484,1.833630919456482
1618325052.7470863,13554,1.7706836462020874
1618325062.8037484,13624,2.0439608097076416
1618325072.879195,13694,1.956878662109375
1618325082.9228032,13764,2.097304105758667
1618325093.0043108,13834,1.942685842514038
1618325103.0817935,13904,2.0327422618865967
1618325113.1888072,13973,1.7476806640625
1618325123.2937772,14041,1.9770272970199585
1618325133.3219273,14111,1.8626368045806885
1618325142.954825,14178,2.1275634765625
1618325175.832435,14248,1.812432885169983
1618325185.869469,14318,1.8946114778518677
1618325195.964842,14388,1.9200166463851929
1618325206.071822,14457,2.2554593086242676
1618325216.104904,14526,2.246501922607422
1618325226.1602836,14596,2.2331228256225586
1618325236.268654,14666,1.866112470626831
1618325246.3092363,14736,1.864230751991272
1618325256.3983128,14806,1.880311131477356
1618325266.4884152,14876,1.9489492177963257
1618325276.5458903,14946,1.808711051940918
1618325286.0766213,15012,2.1861777305603027
1618325321.8516967,15082,1.7603013515472412
1618325331.9046469,15152,1.9804221391677856
1618325341.973064,15222,1.7583531141281128
1618325351.982386,15291,1.9880223274230957
1618325362.0063763,15360,2.067941904067993
1618325372.0411522,15430,1.8389885425567627
1618325382.1617036,15500,2.0891497135162354
1618325392.1775386,15570,1.916101336479187
1618325402.22051,15640,2.219583749771118
1618325412.2808592,15710,1.9817768335342407
1618325422.3098547,15780,1.9944630861282349
1618325431.8961208,15846,1.9256858825683594
1618325464.8480742,15916,1.8064392805099487
1618325474.9492602,15986,1.8460956811904907
1618325484.9785721,16056,2.0130670070648193
1618325495.0175931,16126,2.0761544704437256
1618325505.0699136,16196,1.8402386903762817
1618325515.1880507,16266,1.956396460533142
1618325525.2158716,16336,2.0104405879974365
1618325535.3031723,16406,2.0379478931427
1618325545.3321798,16476,1.8343055248260498
1618325555.382419,16546,2.1516661643981934
1618325565.4331846,16616,1.8810240030288696
1618325574.6097786,16680,1.9857057332992554
1618325607.4214134,16750,1.9665472507476807
1618325617.4621334,16820,2.0017638206481934
1618325627.5564418,16890,1.9006388187408447
1618325637.5849714,16960,2.17842435836792
1618325647.6343565,17030,1.8984986543655396
1618325657.6885183,17100,2.123335123062134
1618325667.800216,17170,1.848219871520996
1618325677.8757374,17240,1.8720049858093262
1618325688.029993,17304,2.0285844802856445
1618325698.1254063,17364,1.9027355909347534
1618325708.2823055,17424,1.8343589305877686
1618325718.4076993,17483,1.9067384004592896
1618325723.6372566,17514,1.7733500003814697
1618325758.1588693,17574,1.8794257640838623
1618325768.2818253,17634,2.10275936126709
1618325778.3771472,17694,1.905055046081543
1618325788.4985476,17754,1.8767075538635254
1618325798.5806658,17814,1.90763258934021
1618325808.689179,17874,1.9444111585617065
1618325818.823159,17944,1.8173184394836426
1618325828.93858,18014,2.38970947265625
1618325838.9670532,18083,1.9839262962341309
1618325849.0399988,18153,1.843198537826538
1618325859.1336215,18223,2.1865129470825195
1618325869.2493358,18293,2.2031915187835693
1618325877.1713285,18348,2.242485761642456
1618325909.975653,18418,1.8490718603134155
1618325920.0228484,18488,1.789495825767517
1618325930.0922627,18558,1.9514578580856323
1618325940.1649058,18628,1.9189672470092773
1618325950.275734,18698,2.103126049041748
1618325960.385774,18768,1.7424733638763428
1618325970.415767,18838,1.862563967704773
1618325980.4635959,18908,2.1674551963806152
1618325990.4784348,18978,1.7417477369308472
1618326000.60312,19048,2.068533182144165
1618326010.712523,19118,1.76953125
1618326019.8837876,19182,2.042748212814331
1618326052.7807229,19252,2.002138614654541
1618326062.8771,19322,1.8502910137176514
1618326072.9058669,19392,2.041238307952881
1618326082.9255474,19462,1.9811652898788452
1618326092.9380095,19532,1.8415281772613525
1618326103.0309808,19602,1.999962329864502
1618326113.0517428,19672,1.978625774383545
1618326123.0759037,19742,2.047293186187744
1618326133.1445644,19812,2.094364881515503
1618326143.1802788,19882,1.9211667776107788
1618326153.1969373,19952,1.9089828729629517
1618326162.3509016,20016,1.987051010131836
1618326195.2208023,20086,1.947904348373413
1618326205.3011992,20156,1.9462852478027344
1618326215.391122,20226,1.8018916845321655
1618326225.4909093,20296,2.016343832015991
1618326235.6264076,20360,2.1889281272888184
1618326245.639206,20430,1.7531884908676147
1618326255.687453,20499,1.8627820014953613
1618326265.7050993,20569,1.6824657917022705
1618326275.7303824,20639,1.9508501291275024
1618326285.8791907,20710,1.8359838724136353
1618326295.9314296,20780,2.0496625900268555
1618326305.9670637,20850,1.9491008520126343
1618326338.8735662,20920,1.8544858694076538
1618326348.926178,20990,2.022381067276001
1618326359.0173986,21060,1.9204152822494507
1618326369.0807137,21130,1.7095019817352295
1618326379.1240537,21200,2.0516035556793213
1618326389.221642,21270,1.9944771528244019
1618326399.2750645,21340,1.9369322061538696
1618326409.3035688,21410,2.001871109008789
1618326419.3499506,21480,1.7549090385437012
1618326429.4037743,21550,2.0804402828216553
1618326439.4763238,21620,2.0431580543518066
1618326448.6762507,21684,2.072321891784668
1618326481.503982,21754,1.8748005628585815
1618326491.5675368,21824,1.8469098806381226
1618326501.5957334,21894,1.8630095720291138
1618326511.6655755,21964,2.0193748474121094
1618326521.7639852,22034,2.0328023433685303
1618326531.8490858,22104,1.7080323696136475
1618326541.8843248,22174,1.9674208164215088
1618326551.9482834,22244,1.971355676651001
1618326562.0995622,22314,2.025115728378296
1618326572.19889,22384,1.9496403932571411
1618326582.270445,22454,1.9948794841766357
1618326591.4574797,22518,1.8782681226730347
1618326624.3469481,22588,1.8914008140563965
1618326634.3658495,22658,1.8474838733673096
1618326644.3864002,22728,2.0787487030029297
1618326654.4734976,22798,2.1674818992614746
1618326664.5490701,22868,1.8252304792404175
1618326674.647038,22938,2.044337749481201
1618326684.7014158,23008,1.9245742559432983
1618326694.7335145,23078,1.846588134765625
1618326704.7613223,23148,1.7027544975280762
1618326714.8037972,23218,1.7071778774261475
1618326724.835617,23288,2.268096685409546
1618326734.0244002,23352,1.9626336097717285
1618326766.8737054,23422,1.9116551876068115
1618326776.907295,23492,1.9443038702011108
1618326786.9563205,23562,2.1090497970581055
1618326797.0072632,23632,1.9558775424957275
1618326807.0764613,23702,2.0924971103668213
1618326817.132563,23772,1.9488846063613892
1618326827.1824303,23842,1.713828444480896
1618326837.2833138,23912,1.9795894622802734
1618326847.3316257,23982,1.7967803478240967
1618326857.3846848,24052,2.0439114570617676
1618326867.4502082,24122,1.994053602218628
1618326876.633949,24186,1.8246710300445557
1618326909.5110137,24252,2.073814630508423
1618326919.5451071,24311,1.8756009340286255
1618326929.644383,24371,1.8291765451431274
1618326939.6947515,24440,2.096798896789551
1618326949.796772,24510,1.9586372375488281
1618326959.8436275,24580,1.9333158731460571
1618326969.934067,24650,2.2272095680236816
1618326979.9556193,24720,1.911408543586731
1618326990.0044515,24790,1.9009283781051636
1618327000.046749,24860,1.8926047086715698
1618327010.1477993,24930,1.9447567462921143
1618327020.1998603,25000,2.0695064067840576
1618327023.1371431,25020,1.677777886390686
1618327055.9573588,25090,2.0605413913726807
1618327066.076067,25160,2.0208897590637207
1618327076.1706347,25230,2.0250046253204346
1618327086.2698267,25300,1.7881877422332764
1618327096.2792675,25369,1.6986807584762573
1618327106.389917,25439,1.9081320762634277
1618327116.4702537,25509,1.7972042560577393
1618327126.5253587,25579,2.0180108547210693
1618327136.5767672,25649,1.814759373664856
1618327146.6346388,25719,2.137406349182129
1618327156.699561,25789,2.13665771484375
1618327166.0323098,25854,1.9317339658737183
1618327198.8799717,25924,1.979020118713379
1618327208.9404793,25994,2.077725648880005
1618327219.0106084,26063,1.844948172569275
1618327229.058516,26133,2.041154384613037
1618327239.1883066,26204,2.007845640182495
1618327249.3173695,26275,1.965965747833252
1618327259.4524074,26346,1.8159236907958984
1618327269.5999503,26417,2.01568865776062
1618327279.7325926,26488,1.9404112100601196
1618327289.7521517,26558,2.1697561740875244
1618327299.9011848,26629,1.829177975654602
1618327308.3742983,26688,2.124311685562134
1618327341.1651564,26758,1.8723249435424805
1618327351.3147426,26829,1.7379653453826904
1618327361.3356426,26899,1.8678356409072876
1618327371.3472564,26969,2.006824254989624
1618327381.398983,27039,1.8925621509552002
1618327391.4617043,27109,2.0959994792938232
1618327401.4793699,27179,2.0643064975738525
1618327411.6199634,27250,1.7805323600769043
1618327421.6684282,27320,1.969697117805481
1618327431.7215443,27390,2.1281933784484863
1618327441.7363865,27460,1.8255681991577148
1618327450.6553426,27522,1.970712423324585
1618327483.418223,27589,1.9249738454818726
1618327493.4791057,27659,1.9344795942306519
1618327503.5860543,27729,1.876908540725708
1618327513.6690178,27798,1.9701400995254517
1618327523.7529626,27868,1.9323711395263672
1618327533.859383,27938,1.9161378145217896
1618327543.9382904,28008,2.1904754638671875
1618327554.0372188,28078,1.8417221307754517
1618327564.0677083,28148,1.9546414613723755
1618327574.175456,28218,1.8048373460769653
1618327584.2280521,28288,1.905673861503601
1618327594.032666,28356,2.0665760040283203
1618327626.9484925,28426,1.9660134315490723
1618327637.0788825,28496,2.1491410732269287
1618327647.1492763,28566,1.923978567123413
1618327657.197221,28634,1.7972251176834106
1618327667.3546584,28704,2.2203235626220703
1618327677.4041321,28773,1.8519560098648071
1618327687.55386,28843,1.780745506286621
1618327697.61349,28912,2.016566276550293
1618327707.643493,28982,1.9210008382797241
1618327717.668483,29052,1.9633808135986328
1618327727.7242713,29122,1.906463623046875
1618327737.4782395,29190,2.0385971069335938
1618327770.2940958,29260,1.8988016843795776
1618327780.3750381,29330,1.8465780019760132
1618327790.4806228,29400,1.8642534017562866
1618327800.5085986,29470,2.0470356941223145
1618327810.5336547,29540,1.935430884361267
1618327820.66346,29610,2.0828793048858643
1618327830.74067,29680,2.0939953327178955
1618327840.896116,29750,1.789597749710083
1618327850.974716,29820,1.9279589653015137
1618327861.0109534,29890,1.769984245300293
1618327871.076013,29960,2.1028122901916504
1618327880.2416534,30024,1.8072649240493774
1618327913.0961173,30094,2.152407169342041
1618327923.1431532,30164,1.981014609336853
1618327933.1759188,30234,1.879288673400879
1618327943.320587,30304,1.893499493598938
1618327953.3796513,30374,2.0107805728912354
1618327963.4848776,30444,1.8525599241256714
1618327973.6014488,30514,1.818856954574585
1618327983.6246548,30584,2.0476903915405273
1618327993.6788082,30654,1.7705317735671997
1618328003.7475953,30724,1.7552562952041626
1618328013.777791,30794,2.1214938163757324
1618328023.0055223,30858,2.0461883544921875
1618328055.8122778,30927,1.883209466934204
1618328065.9133203,30997,1.8250173330307007
1618328075.9518669,31067,1.9154843091964722
1618328086.0183878,31137,2.0388643741607666
1618328096.0283928,31207,2.145439386367798
1618328106.1077077,31277,2.028111696243286
1618328116.2115705,31345,1.8798766136169434
1618328126.2928352,31415,1.8757177591323853
1618328136.413162,31476,1.774819016456604
1618328146.4284616,31536,2.0221755504608154
1618328156.533255,31606,2.126526355743408
1618328166.6535604,31676,1.876096248626709
1618328169.0196419,31692,1.892418384552002
1618328201.807755,31761,1.876897931098938
1618328211.9355147,31831,2.1279807090759277
1618328221.9667153,31901,1.7828696966171265
1618328232.0910165,31971,1.9022431373596191
1618328242.2088027,32041,1.9420421123504639
1618328252.2451127,32111,1.8188929557800293
1618328262.3900642,32180,1.959301233291626
1618328272.5245245,32250,1.8498765230178833
1618328282.627499,32320,1.8734666109085083
1618328292.6584263,32389,2.095889091491699
1618328302.787346,32459,2.0275235176086426
1618328312.442302,32526,1.9156053066253662
1618328345.2386973,32595,2.097510576248169
1618328355.3228762,32664,1.7521897554397583
1618328365.438415,32734,1.8166589736938477
1618328375.5458934,32804,1.8725402355194092
1618328385.6931365,32874,2.054612874984741
1618328395.8278537,32944,1.8419866561889648
1618328405.9625695,33014,1.838154673576355
1618328415.9730713,33083,1.819830298423767
1618328426.1035683,33153,2.0363411903381348
1618328436.212645,33223,1.9800740480422974
1618328446.2907794,33293,1.7166932821273804
1618328455.9683716,33360,1.6946810483932495
1618328488.9930096,33430,1.9392465353012085
1618328499.070713,33500,2.0879287719726562
1618328509.1089947,33570,1.7956385612487793
1618328519.249647,33640,1.9392125606536865
1618328529.2845774,33710,1.8388172388076782
1618328539.389819,33780,1.7432373762130737
1618328549.4023292,33850,1.7521798610687256
1618328559.4620252,33920,1.7694915533065796
1618328569.5475667,33990,1.785697340965271
1618328579.6733863,34060,1.9285736083984375
1618328589.8153803,34130,1.9005300998687744
1618328599.003599,34194,1.9088635444641113
1618328631.918351,34264,1.9670246839523315
1618328641.9741077,34333,1.8925970792770386
1618328651.99393,34392,1.856357455253601
1618328662.107687,34458,1.8062256574630737
1618328672.1767106,34528,1.8926355838775635
1618328682.307497,34598,2.0531601905822754
1618328692.3311083,34668,1.8309216499328613
1618328702.4674807,34737,2.0492873191833496
1618328712.5754514,34806,1.7536802291870117
1618328722.6281445,34876,1.9329830408096313
1618328732.711803,34946,1.9753748178482056
1618328742.7734387,35016,1.977644443511963
1618328744.5215104,35028,2.1498782634735107
1618328777.4948277,35098,2.0696613788604736
1618328787.5100057,35168,1.8992255926132202
1618328797.591498,35238,1.6037452220916748
1618328807.6235352,35308,1.9452437162399292
1618328817.636321,35378,1.9337971210479736
1618328827.725462,35448,2.002476453781128
1618328837.795873,35518,1.8323397636413574
1618328847.8570414,35588,1.8855055570602417
1618328857.8832932,35658,1.7455172538757324
1618328867.9434607,35728,1.7541344165802002
1618328878.0364542,35798,1.9525372982025146
1618328887.2630424,35862,2.0519399642944336
1618328920.1165314,35932,1.9156867265701294
1618328930.2378192,36002,2.049356460571289
1618328940.3083618,36072,2.185739755630493
1618328950.3625073,36142,1.8198379278182983
1618328960.4203844,36212,1.8471766710281372
1618328970.4749346,36282,1.805677890777588
1618328980.5100775,36352,1.8949733972549438
1618328990.59282,36422,1.9286130666732788
1618329000.6623216,36492,1.8900489807128906
1618329010.756682,36562,1.8577543497085571
1618329020.8069193,36632,1.9193395376205444
1618329030.0512044,36696,1.9033856391906738
1618329063.0497706,36759,1.817236065864563
1618329073.086691,36825,1.6691343784332275
1618329083.13681,36895,1.8300405740737915
1618329093.1565459,36965,1.9441094398498535
1618329103.1897712,37035,1.9107862710952759
1618329113.2282462,37105,1.965449571609497
1618329123.2704973,37175,1.853963851928711
1618329133.306231,37245,1.796905279159546
1618329143.3317857,37315,1.8858178853988647
1618329153.3745146,37385,1.9523851871490479
1618329163.396121,37454,1.8923686742782593
1618329173.5181327,37524,1.964717149734497
1618329174.399136,37530,1.7357436418533325
1618329207.2613223,37599,2.1059463024139404
1618329217.382306,37669,1.986534833908081
1618329227.4784338,37738,1.7649693489074707
1618329237.497436,37807,2.0209109783172607
1618329247.5093286,37876,1.9152249097824097
1618329257.5405533,37946,2.0244319438934326
1618329267.5628989,38016,1.7676384449005127
1618329277.5748923,38086,2.089521646499634
1618329287.5929725,38156,1.7709380388259888
1618329297.6976466,38226,2.0402638912200928
1618329307.719067,38295,1.729640007019043
1618329317.8441935,38364,1.7007962465286255
1618329350.7290368,38434,1.8998315334320068
1618329360.801839,38504,1.920812964439392
1618329370.8666096,38574,1.7424341440200806
1618329380.8959253,38644,1.9793111085891724
1618329390.9621897,38714,1.8120362758636475
1618329400.9977934,38784,1.911713719367981
1618329411.020367,38854,1.7543699741363525
1618329421.0665052,38924,1.906973958015442
1618329431.1622114,38994,1.8810821771621704
1618329441.1897988,39063,2.013467788696289
1618329451.3222425,39133,1.9931809902191162
1618329460.6945322,39198,2.113474130630493
1618329493.5733469,39268,1.9708894491195679
1618329503.6145072,39338,1.7568286657333374
1618329513.675491,39408,1.9563010931015015
1618329523.727653,39478,2.034999132156372
1618329533.7773263,39546,1.9122527837753296
1618329543.8899655,39616,1.9158458709716797
1618329553.9476378,39686,1.888215184211731
1618329563.9902458,39756,1.950250506401062
1618329574.0175145,39826,1.751845359802246
1618329584.0775151,39896,1.934039831161499
1618329594.144082,39966,2.0962777137756348
1618329603.655533,40032,1.7988061904907227
1618329636.5606112,40102,1.9525797367095947
1618329646.613917,40172,1.8284345865249634
1618329656.7457533,40242,1.7936606407165527
1618329666.8812406,40312,1.9101332426071167
1618329676.9964924,40382,2.001425266265869
1618329687.0852077,40452,2.1014976501464844
1618329697.1216688,40521,2.0756940841674805
1618329707.1759257,40591,1.8501430749893188
1618329717.230774,40661,2.01326322555542
1618329727.300991,40731,1.8495105504989624
1618329737.3573725,40801,2.0169384479522705
1618329746.7202563,40866,1.8004581928253174
1618329779.583821,40936,1.8138158321380615
1618329789.6793454,41006,2.0570993423461914
1618329799.7765355,41076,1.7787277698516846
1618329809.8381724,41146,2.019144058227539
1618329819.883067,41216,1.8441122770309448
1618329829.941414,41286,1.9632312059402466
1618329840.0062473,41356,1.9090079069137573
1618329850.052014,41426,1.9766299724578857
1618329860.1281574,41496,1.8804855346679688
1618329870.1876762,41566,1.8914105892181396
1618329880.292655,41634,2.0937886238098145
1618329885.878387,41667,2.065385341644287
